M,R
10.572,1.9730209099195428
10.57,1.972757662787999
10.569,1.9727858083900858
10.567,1.9725209082114925
10.566,1.9725472357038858
10.564,1.9722806968127489
10.563,1.9723052208294074
10.561,1.9720370574240542
10.559,1.9717681308359283
10.558,1.971790018607263
10.556,1.9715194884539589
10.555,1.9715396086567603
10.553,1.9712674888027752
10.552,1.9712858556024344
10.55,1.9710121597811603
10.549,1.971028787212488
10.547,1.9707535290277263
10.546,1.9707684309962477
10.544,1.9704916239236356
10.543,1.970504814207062
10.541,1.9702264715954103
10.539,1.969947409346502
10.538,1.969958098917724
10.536,1.9696775208227433
10.535,1.9696865325160424
10.533,1.9694044516129448
10.532,1.9694117987693605
10.53,1.9691282279740698
10.529,1.969133923812876
10.527,1.9688488759205658
10.526,1.9688529335405105
10.524,1.968566421226953
10.523,1.968568853607611
10.521,1.968280889430426
10.52,1.9682817094334293
10.518,1.9679923058333688
10.517,1.9679915262036294
10.515,1.9677006955058838
10.514,1.9676983288728729
10.512,1.967406083288201
10.511,1.967402142167172
10.509,1.967108493793252
10.508,1.9671029905864026
10.506,1.966807951408916
10.505,1.9668008984066463
10.503,1.9665044803005707
10.502,1.9664958896826048
10.5,1.9661981044133547
10.499,1.9661879882499103
10.497,1.9658888474745215
10.496,1.9658772177274952
10.494,1.9655767329957208
10.493,1.9655636015197628
10.491,1.965261784275315
10.49,1.9652471628190264
10.488,1.9649440244005862
10.487,1.9649279246075588
10.485,1.9646234762499646
10.484,1.9646059096599295
10.482,1.964300162495245
10.481,1.964281140545085
10.479,1.9639741056036992
10.478,1.96395363962861
10.476,1.9636453278402792
10.475,1.9636234290747276
10.473,1.9633138512696535
10.472,1.9632905308485247
10.471,1.963266464417353
10.469,1.9629549667179316
10.468,1.9629294952334313
10.466,1.9626167582558216
10.465,1.9625898926081253
10.463,1.9622759268420293
10.462,1.9622476778251696
10.46,1.9619324936653602
10.459,1.9619028719782703
10.457,1.9615864797255413
10.456,1.9615554959730581
10.455,1.9615237962704364
10.453,1.9612055705289901
10.452,1.961172524577665
10.45,1.960853116181372
10.449,1.9608187343549297
10.447,1.9604981532831325
10.446,1.9604624458643565
10.444,1.9601407020067814
10.443,1.960103679188622
10.442,1.9600659639748357
10.44,1.9597424542326871
10.439,1.9597034388256216
10.437,1.95937879072567
10.436,1.9593384850974391
10.434,1.9590127082226456
10.433,1.9589711222586537
10.432,1.9589288616055807
10.43,1.958601369606237
10.429,1.9585578433675497
10.427,1.95822924626752
10.426,1.9581844641155166
10.424,1.9578547712019194
10.423,1.9578087427252353
10.422,1.957762056741998
10.42,1.9574306979070648
10.419,1.9573827799092038
10.417,1.9570503482076866
10.416,1.9570012075781344
10.415,1.9569514214157746
10.413,1.9566173580526929
10.412,1.9565663632636763
10.41,1.9562312494771747
10.409,1.956179055243893
10.408,1.9561262271996727
10.406,1.9557895152639688
10.405,1.9557355014830125
10.403,1.9553977610758984
10.402,1.9553425705450092
10.401,1.9552867576794057
10.399,1.9549474519067673
10.398,1.9548904757086154
10.396,1.9545501629377222
10.395,1.9544920322030466
10.394,1.9544332903702548
10.392,1.954091444307013
10.391,1.9540315610720798
10.389,1.953688729016852
10.388,1.9536277129897455
10.387,1.9535660968672734
10.385,1.953221762900062
10.384,1.9531590268437187
10.383,1.9530956971993434
10.381,1.9527498798737735
10.38,1.9526854429913154
10.378,1.952338672375791
10.377,1.9522731365768833
10.376,1.9522070178302962
10.374,1.9518587941634298
10.373,1.9517915889307977
10.372,1.9517238070444625
10.37,1.9513741482481748
10.369,1.9513052921499647
10.368,1.9512358656141169
10.366,1.9508847893796977
10.365,1.950814300752204
10.363,1.9504623143937896
10.362,1.9503907716178603
10.361,1.9503186685688678
10.359,1.9499652936714715
10.358,1.949892148342813
10.357,1.9498184487548973
10.355,1.9494637024116306
10.354,1.9493889722647504
10.353,1.9493136937985922
10.351,1.9489575928841691
10.35,1.948881295433806
10.349,1.9488044555313242
10.347,1.9484470167052226
10.346,1.9483691692495015
10.345,1.9482907851370306
10.343,1.9479320248466638
10.342,1.9478526444701902
10.341,1.9477727331615817
10.339,1.9474126676453831
10.338,1.9473317712222817
10.337,1.9472503495219577
10.335,1.9468889948124035
10.334,1.9468065990093992
10.333,1.946723683515303
10.331,1.946361055441935
10.33,1.9462771767212408
10.329,1.9461927838278468
10.327,1.9458288980201834
10.326,1.9457435526424738
10.325,1.9456576985436125
10.323,1.9452925704340478
10.322,1.9452057744612894
10.321,1.9451184751530666
10.32,1.945030674314763
10.318,1.9446638892779955
10.317,1.9445751605615673
10.316,1.9444859356142898
10.314,1.9441179436133795
10.313,1.9440278010977001
10.312,1.9439371675866786
10.31,1.9435679834169055
10.309,1.9434764425214586
10.308,1.943384415803325
10.306,1.9430140540748508
10.305,1.9429211300323042
10.304,1.9428277252778017
10.303,1.9427338415255624
10.301,1.9423619082771264
10.3,1.9422671404736436
10.299,1.942171898701817
10.297,1.941798821358013
10.296,1.9417027053122369
10.295,1.9416061202675063
10.294,1.941509067891209
10.292,1.9411344631802838
10.291,1.9410365494319974
10.29,1.9409381732428346
10.288,1.940562456937501
10.287,1.9404632288800656
10.286,1.9403635432144157
10.285,1.940263401562545
10.283,1.9398862007792315
10.282,1.9397852198018202
10.281,1.9396837875946247
10.28,1.9395819057543766
10.278,1.9392032444932386
10.277,1.9391005356699893
10.276,1.9389973818952997
10.274,1.9386176582763592
10.273,1.9385136866101382
10.272,1.9384092746189536
10.271,1.938304423856419
10.269,1.9379232807452664
10.268,1.937817624092433
10.267,1.937711533222276
10.266,1.9376050096643378
10.264,1.9372224700006033
10.263,1.937115152363376
10.262,1.9370074065212768
10.261,1.9368992339802737
10.259,1.9365153203311325
10.258,1.9364063653350958
10.257,1.9362969880532102
10.256,1.9361871899682292
10.254,1.9358019245353233
10.253,1.9356913554362551
10.252,1.9355803698785892
10.251,1.9354689693223346
10.249,1.9350823739484768
10.248,1.934970213639044
10.247,1.9348576426081752
10.246,1.9347446622935063
10.244,1.9343567584693153
10.243,1.9342430294856585
10.242,1.934128895429228
10.241,1.934014357715722
10.24,1.9338994177553803
10.238,1.9335098911142012
10.237,1.9333942161313569
10.236,1.9332781430316328
10.235,1.933161673203792
10.233,1.9327708852840901
10.232,1.9326536911316776
10.231,1.9325361043176346
10.23,1.9324181262096445
10.228,1.9320260974008676
10.227,1.9319074054996328
10.226,1.9317883263085531
10.225,1.9316688611746116
10.224,1.9315490114396088
10.222,1.93115544298113
10.221,1.9310348924216576
10.22,1.9309139611888078
10.219,1.9307926506041113
10.218,1.9306709619841236
10.216,1.9302758847802834
10.215,1.9301535080542362
10.214,1.9300307571457718
10.213,1.9299076333516025
10.212,1.929784137963529
10.21,1.9293875823077753
10.209,1.9292634112872065
10.208,1.9291388724525096
10.207,1.9290139670760706
10.206,1.9288886964255276
10.204,1.928490692014063
10.203,1.9283647579651617
10.202,1.92823846235039
10.201,1.928111806418392
10.2,1.9279847914130863
10.198,1.9275853673582368
10.197,1.927457700954611
10.196,1.9273296791159766
10.195,1.9272013030677193
10.194,1.927072574030634
10.192,1.926671758873881
10.191,1.926542390209488
10.19,1.9264126721261257
10.189,1.926282605826422
10.188,1.9261521925084966
10.187,1.9260214333659842
10.185,1.9256189728350144
10.184,1.9254875879215614
10.183,1.9253558606731958
10.182,1.9252237922658706
10.181,1.9250913838711534
10.179,1.924687593149925
10.178,1.9245545702688258
10.177,1.9244212108247938
10.176,1.9242875159720936
10.175,1.9241534868607222
10.174,1.9240191246363292
10.172,1.9236137602206096
10.171,1.923478796796011
10.17,1.9233435036064404
10.169,1.9232078817807088
10.168,1.9230719324434928
10.167,1.9229356567152873
10.165,1.922528756458371
10.164,1.9223918925163914
10.163,1.9222547054569374
10.162,1.9221171963840755
10.161,1.9219793663977833
10.16,1.9218412165939898
10.159,1.9217027480645201
10.157,1.921294092151479
10.156,1.9211550502118493
10.155,1.9210156927355835
10.154,1.920876020798601
10.153,1.920736035472897
10.152,1.920595737826469
10.151,1.9204551289234273
10.149,1.9200447664895404
10.148,1.919903598594002
10.147,1.919762122548852
10.146,1.9196203394027196
10.145,1.9194782502003902
10.144,1.9193358559828082
10.143,1.9191931577871377
10.141,1.9187811366565795
10.14,1.9186378935116641
10.139,1.9184943494160704
